,customerID,Churn
1803,2773-MADBQ,1.0
1804,6016-LVTJQ,0.0
1805,7860-KSUGX,0.0
1806,8966-KZXXA,0.0
1807,6910-HADCM,0.0
1808,4816-LXZYW,0.0
1809,9606-PBKBQ,0.0
1810,5149-QYTTU,0.0
1811,2070-XYMFH,0.0
1812,2085-BOJKI,0.0
1813,0817-HSUSE,0.0
1814,5442-PPTJY,0.0
1815,1927-QEWMY,1.0
1816,1663-MHLHE,1.0
1817,5663-QBGIS,1.0
1818,4450-MDZFX,0.0
1819,6701-DHKWQ,0.0
1820,7554-AKDQF,0.0
1821,3536-IQCTX,0.0
1822,4911-BANWH,0.0
1823,8496-EJAUI,0.0
1824,0794-YVSGE,0.0
1825,5423-BHIXO,0.0
1826,6908-VVYHM,1.0
1827,2959-EEXWB,0.0
1828,1839-UMACK,1.0
1829,3030-YDNRM,0.0
1830,7321-KKSDU,1.0
1831,3402-XRIUO,1.0
1832,3132-TVFDZ,0.0
1833,8286-AFUYI,0.0
1834,8080-DDEMJ,1.0
1835,8356-WUAOJ,0.0
1836,6365-MTGZX,0.0
1837,1349-WXNGG,0.0
1838,8058-DMYRU,0.0
1839,9350-ZXYJC,0.0
1840,6990-YNRIO,0.0
1841,8958-JPTRR,0.0
1842,6959-GQEGV,0.0
1843,3173-WSSUE,1.0
1844,1265-HVPZB,0.0
1845,4115-UMJFQ,1.0
1846,7369-TRPFD,1.0
1847,1098-KFQEC,1.0
1848,7190-XHTWJ,1.0
1849,0621-TWIEM,0.0
1850,3537-RYBHH,1.0
1851,2485-ITVKB,0.0
1852,3669-OYSJI,1.0
1853,1612-EOHDH,1.0
1854,6702-OHFWR,0.0
1855,5296-BFCYD,1.0
1856,4510-PYUSH,0.0
1857,9359-JANWS,0.0
1858,7517-SAWMO,0.0
1859,4143-HHPMK,0.0
1860,3279-DYZQM,0.0
1861,7054-LGEQW,1.0
1862,0523-VNGTF,0.0
1863,9575-IWCAZ,0.0
1864,7105-MXJLL,0.0
1865,7064-FRRSW,0.0
1866,7940-UQQUG,0.0
1867,0923-PNFUB,0.0
1868,3961-SXAXY,0.0
1869,7010-BRBUU,0.0
1870,3566-HJGPK,0.0
1871,3062-ICYZQ,0.0
1872,9938-PRCVK,0.0
1873,0973-KYVNF,1.0
1874,5129-HHMZC,1.0
1875,9637-CDTKZ,0.0
1876,3946-JEWRQ,0.0
1877,7873-CVMAW,1.0
1878,0463-WZZKO,0.0
1879,3494-JCHRQ,0.0
1880,6474-FVJLC,0.0
1881,4524-QCSSM,1.0
1882,5832-EXGTT,0.0
1883,8840-DQLGN,0.0
1884,2039-JONDJ,1.0
1885,7217-JYHOQ,1.0
1886,6695-FRVEC,0.0
1887,4547-LYTDD,0.0
1888,9894-QMIMJ,0.0
1889,8069-YQQAJ,0.0
1890,6770-XUAGN,0.0
1891,4193-ORFCL,1.0
1892,1636-NTNCO,1.0
1893,3466-WAESX,0.0
1894,9281-PKKZE,0.0
1895,3638-VBZTA,0.0
1896,7459-IMVYU,0.0
1897,7776-QWNFX,0.0
1898,6689-TCZHQ,1.0
1899,8563-OYMQY,0.0
1900,0754-EEBDC,0.0
1901,5777-ZPQNC,0.0
1902,1951-IEYXM,0.0
1903,3318-NMQXL,0.0
1904,3143-ILDAL,0.0
1905,1022-RKXDR,0.0
1906,2361-FJWNO,0.0
1907,2272-UOINI,0.0
1908,8232-UTFOZ,0.0
1909,3750-YHRYO,0.0
1910,6637-KYRCV,1.0
1911,5668-MEISB,0.0
1912,0129-QMPDR,0.0
1913,7188-CBBBA,1.0
1914,5356-CSVSQ,0.0
1915,3221-CJMSG,0.0
1916,4720-VSTSI,0.0
1917,3219-JQRSL,0.0
1918,2801-NISEI,0.0
1919,3946-MHCZW,0.0
1920,4623-ZKHLY,1.0
1921,6732-VAILE,1.0
1922,8201-AAXCB,1.0
1923,7696-CFTAT,0.0
1924,1845-CSBRZ,0.0
1925,2123-VSCOT,0.0
1926,6651-AZVTJ,0.0
1927,4566-GOLUK,1.0
1928,2484-DGXPZ,0.0
1929,2018-QKYGT,0.0
1930,2792-VPPET,0.0
1931,7409-JURKQ,0.0
1932,3247-MHJKM,0.0
1933,1964-SVLEA,0.0
1934,4587-NUKOX,0.0
1935,7297-DVYGA,0.0
1936,2239-CGBUZ,0.0
1937,0854-UYHZD,1.0
1938,7243-LCGGZ,0.0
1939,8267-KFGYD,0.0
1940,4890-VMUAV,0.0
1941,9261-WDCAF,1.0
1942,3764-MNMOI,0.0
1943,7442-YGZFK,1.0
1944,0420-BWTPW,0.0
1945,8229-BUJHX,0.0
1946,7449-HVPIV,1.0
1947,5504-WSIUR,1.0
1948,8183-ONMXC,0.0
1949,8466-PZBLH,0.0
1950,9614-RMGHA,0.0
1951,8735-IJJEG,0.0
1952,0564-MUUQK,0.0
1953,5054-IEXZT,0.0
1954,5834-ASPWA,0.0
1955,0701-RFGFI,0.0
1956,0019-EFAEP,0.0
1957,5619-PTMIK,0.0
1958,3737-XBQDD,1.0
1959,5882-CMAZQ,0.0
1960,5846-QFDFI,1.0
1961,4445-KWOKW,0.0
1962,3511-APPBJ,0.0
1963,7967-HYCDE,1.0
1964,2430-RRYUW,0.0
1965,3948-XHGNA,0.0
1966,3723-BFBGR,0.0
1967,0565-IYCGT,1.0
1968,5447-WZAFP,0.0
1969,5110-CHOPY,1.0
1970,5445-UTODQ,0.0
1971,4425-OWHWB,0.0
1972,7892-QVYKW,0.0
1973,9675-ICXCT,0.0
1974,1024-VRZHF,1.0
1975,4703-MQYKT,0.0
1976,9497-QCMMS,0.0
1977,5692-ICXLW,1.0
1978,0602-DDUML,1.0
1979,2208-MPXIO,0.0
1980,1960-UYCNN,1.0
1981,0348-SDKOL,1.0
1982,3190-FZATL,0.0
1983,7336-RLLRH,1.0
1984,4373-MAVJG,0.0
1985,8901-HJXTF,0.0
1986,7710-JSYOA,1.0
1987,5419-KLXBN,0.0
1988,3424-NMNBO,1.0
1989,9885-MFVSU,0.0
1990,4514-GFCFI,0.0
1991,0607-MVMGC,1.0
1992,3365-SAIGS,1.0
1993,9828-AOQLM,0.0
1994,8022-BECSI,0.0
1995,8000-REIQB,0.0
1996,9993-LHIEB,1.0
1997,0266-CLZKZ,1.0
1998,7615-ESMYF,1.0
1999,3858-VOBET,1.0
2000,7020-OZKXZ,1.0
2001,3977-QCRSL,1.0
2002,0017-DINOC,0.0
2003,1447-PJGGA,1.0
2004,8565-CLBZW,0.0
2005,9139-WQQDY,1.0
2006,0224-HJAPT,0.0
2007,8086-OVPWV,0.0
2008,9430-FRQOC,0.0
2009,7639-OPLNG,1.0
2010,3074-GQWYX,0.0
2011,1492-QGCLU,1.0
2012,6845-RGTYS,1.0
2013,7328-OWMOM,0.0
2014,4418-LZMSV,0.0
2015,5155-AZQPB,0.0
2016,8861-HGGKB,1.0
2017,1087-GRUYI,0.0
2018,7065-YUNRY,0.0
2019,7694-VLBWQ,0.0
2020,2546-KZAAT,0.0
2021,0181-RITDD,0.0
2022,5989-PGKJB,1.0
2023,4795-KTRTH,0.0
2024,8272-ONJLV,0.0
2025,1488-PBLJN,1.0
2026,0308-GIQJT,1.0
2027,3778-FOAQW,0.0
2028,4452-ROHMO,0.0
2029,6481-OGDOO,0.0
2030,3090-LETTY,0.0
2031,5349-AZPEW,1.0
2032,3753-TSEMP,1.0
2033,8305-VHZBZ,0.0
2034,9720-JJJOR,0.0
2035,8100-HZZLJ,0.0
2036,8775-ERLNB,0.0
2037,8309-IEYJD,0.0
2038,9172-JITSM,0.0
2039,6298-QDFNH,0.0
2040,7398-HPYZQ,0.0
2041,3546-GHEAE,1.0
2042,7361-YPXFS,0.0
2043,6557-BZXLQ,0.0
2044,2550-QHZGP,0.0
2045,7519-JTWQH,0.0
2046,2538-OIMXF,1.0
2047,8543-MSDMF,1.0
2048,9961-JBNMK,0.0
2049,1170-SASML,0.0
2050,4872-JCVCA,1.0
2051,5346-BZCHP,0.0
2052,2038-LLMLM,0.0
2053,6173-ITPWD,0.0
2054,9734-UYXQI,1.0
2055,1216-BGTSP,0.0
2056,4138-NAXED,0.0
2057,2189-UXTKY,0.0
2058,0744-BIKKF,0.0
2059,7483-IQWIB,0.0
2060,5248-KWLAR,0.0
2061,4958-GZWIY,0.0
2062,7996-MHXLW,1.0
2063,7833-PKIHD,1.0
2064,7061-OVMIM,0.0
2065,5153-RTHKF,0.0
2066,1852-QSWCD,0.0
2067,4832-VRBMR,1.0
2068,9079-LWTFD,0.0
2069,6356-ELRKD,0.0
2070,8624-GIOUT,1.0
2071,3392-EHMNK,0.0
2072,5986-WWXDV,0.0
2073,3061-BCKYI,0.0
2074,6179-GJPSO,0.0
2075,7901-TBKJX,0.0
2076,7228-PAQPD,1.0
2077,3177-LASXD,1.0
2078,7746-QYVCO,1.0
2079,5804-HYIEZ,1.0
2080,9919-FZDED,1.0
2081,5934-TSSAU,0.0
2082,3486-KHMLI,0.0
2083,4897-QSUYC,0.0
2084,1084-UQCHV,0.0
2085,8290-YWKHZ,0.0
2086,2955-BJZHG,0.0
2087,3806-DXQOM,0.0
2088,6784-XYJAE,1.0
2089,3933-DQPWX,1.0
2090,6661-EIPZC,0.0
2091,8957-THMOA,0.0
2092,2251-PYLPB,0.0
2093,5555-RNPGT,0.0
2094,1057-FOGLZ,1.0
2095,9300-RENDD,0.0
2096,0761-AETCS,0.0
2097,8087-LGYHQ,1.0
2098,4137-BTIKL,1.0
2099,2190-BCXEC,0.0
2100,6227-FBDXH,0.0
2101,2153-MREFK,0.0
2102,2911-WDXMV,0.0
2103,7206-PQBBZ,0.0
2104,3106-ULWFW,0.0
2105,0925-VYDLG,0.0
2106,4547-FZJWE,0.0
2107,7422-WNBTY,0.0
2108,0842-IWYCP,0.0
2109,3521-HTQTV,1.0
2110,3744-ZBHON,0.0
2111,3373-DIUUN,0.0
2112,8383-SGHJU,0.0
2113,7607-QKKTJ,0.0
2114,7707-PYBBH,0.0
2115,8984-HPEMB,0.0
2116,4349-GFQHK,0.0
2117,4139-DETXS,1.0
2118,9779-DPNEJ,0.0
2119,9805-FILKB,0.0
2120,5793-YOLJN,1.0
2121,0673-IGUQO,0.0
2122,4123-FCVCB,1.0
2123,8819-IMISP,1.0
2124,7802-EFKNY,0.0
2125,8311-UEUAB,0.0
2126,5858-EAFCZ,1.0
2127,8035-BUYVG,0.0
2128,1163-ONYEY,0.0
2129,9787-XVQIU,0.0
2130,8945-MUQUF,0.0
2131,5656-MJEFC,0.0
2132,6082-OQFBA,0.0
2133,8051-HJRLT,1.0
2134,8974-OVACP,0.0
2135,4010-YLMVT,0.0
2136,1379-FRVEB,0.0
2137,8612-GXIDD,0.0
2138,6288-CHQJB,0.0
2139,8160-HOWOX,0.0
2140,3023-GFLBR,0.0
2141,6648-INWPS,0.0
2142,4223-BKEOR,0.0
2143,4079-VTGLK,0.0
2144,1763-WQFUK,0.0
2145,1391-UBDAR,0.0
2146,8894-JVDCV,0.0
2147,2023-VQFDL,0.0
2148,1345-GKDZZ,1.0
2149,2014-MKGMH,1.0
2150,5628-FCGYG,0.0
2151,2560-WBWXF,0.0
2152,0248-IPDFW,0.0
2153,7978-DKUQH,0.0
2154,4335-UPJSI,1.0
2155,0524-IAVZO,0.0
2156,2737-YNGYW,1.0
2157,1784-EZDKJ,0.0
2158,9297-FVVDH,0.0
2159,8007-YYPWD,0.0
2160,7101-HRBLJ,1.0
2161,5159-YFPKQ,1.0
2162,6635-CPNUN,0.0
2163,4021-RQSNY,0.0
2164,5453-YBTWV,0.0
2165,5039-LZRQT,0.0
2166,2931-VUVJN,0.0
2167,9061-TIHDA,0.0
2168,8699-ASUFO,1.0
2169,6418-PIQSP,0.0
2170,8220-OCUFY,0.0
2171,3995-WFCSM,0.0
2172,1895-QTKDO,0.0
2173,2038-OEQZH,0.0
2174,1178-PZGAB,0.0
2175,7927-AUXBZ,0.0
2176,2626-VEEWG,0.0
2177,2878-RMWXY,1.0
2178,1657-DYMBM,1.0
2179,7311-MQJCH,0.0
2180,7375-WMVMT,0.0
2181,1136-XGEQU,0.0
2182,2530-FMFXO,0.0
2183,6844-DZKRF,0.0
2184,4695-WJZUE,1.0
2185,7619-ODSGN,0.0
2186,5970-GHJAW,0.0
2187,8879-XUAHX,1.0
2188,3689-MOZGR,0.0
2189,4195-PNGZS,0.0
2190,5003-XZWWO,0.0
2191,3988-RQIXO,0.0
2192,7622-FWGEW,0.0
2193,6922-NCEDI,0.0
2194,2514-GINMM,0.0
2195,9891-NQDBD,1.0
2196,6131-IUNXN,0.0
2197,8548-AWOFC,1.0
2198,9798-DRYDS,0.0
2199,8532-UEFWH,1.0
2200,6296-DDOOR,1.0
2201,7951-VRDVK,1.0
2202,5931-FLJJF,0.0
2203,4815-YOSUK,0.0
2204,2659-VXMWZ,0.0
2205,0380-NEAVX,0.0
2206,3207-OYBWH,0.0
2207,4285-GYRQC,1.0
2208,7216-EWTRS,0.0
2209,4365-MSDYN,0.0
2210,7036-TYDEC,0.0
2211,5802-ADBRC,0.0
2212,8076-FEZKJ,0.0
2213,5197-YPYBZ,0.0
2214,8337-MSSXB,0.0
2215,4312-GVYNH,0.0
2216,8495-LJDFO,1.0
2217,0839-JTCUD,1.0
2218,5494-WOZRZ,0.0
2219,1302-UHBDD,0.0
2220,2234-EOFPT,0.0
2221,8619-IJNDK,0.0
2222,8378-LKJAF,0.0
2223,8182-BJDSI,0.0
2224,2528-HFYZX,1.0
2225,1153-GNOLC,0.0
2226,3298-QEICA,0.0
2227,0788-DXBFY,0.0
2228,3597-YASZG,0.0
2229,3496-LFSZU,0.0
2230,5242-UOWHD,0.0
2231,2482-CZGBB,0.0
2232,6479-SZPLM,0.0
2233,8097-VBQTZ,0.0
2234,4500-HKANN,0.0
2235,9917-KWRBE,0.0
2236,3420-ZDBMA,0.0
2237,2212-LYASK,1.0
2238,1393-IMKZG,0.0
2239,8069-RHUXK,1.0
2240,3398-GCPMU,0.0
2241,2908-WGAXL,0.0
2242,3378-AJRAO,0.0
2243,1013-QCWAM,0.0
2244,0866-QLSIR,0.0
2245,6050-FFXES,0.0
2246,7181-BQYBV,0.0
2247,0362-RAOQO,0.0
2248,9554-DFKIC,0.0
2249,5527-ACHSO,0.0
2250,0829-DDVLK,0.0
2251,1399-UBQIU,0.0
2252,1813-JLKWR,0.0
2253,0336-PIKEI,1.0
2254,7322-OCWHC,0.0
2255,9537-VHDTA,1.0
2256,4957-TIALW,1.0
2257,2054-PJOCK,0.0
2258,9150-HEPMB,1.0
2259,9030-QGZNL,0.0
2260,6204-IEUXJ,0.0
2261,3126-WQMGH,0.0
2262,4529-CKBCL,1.0
2263,2506-CLAKW,1.0
2264,7176-WRTNX,0.0
2265,1583-IHQZE,0.0
2266,5732-IKGQH,0.0
2267,9239-GZHZE,1.0
2268,7205-BAIAD,1.0
2269,0151-ONTOV,0.0
2270,4140-MUHUG,1.0
2271,0093-EXYQL,0.0
2272,8064-RAVOH,0.0
2273,0219-QAERP,0.0
2274,0320-JDNQG,1.0
2275,7180-PISOG,1.0
2276,9168-INPSZ,1.0
2277,3571-RFHAR,0.0
2278,0015-UOCOJ,1.0
2279,5334-AFQJB,0.0
2280,2754-SDJRD,1.0
2281,9578-VRMNM,0.0
2282,1587-FKLZB,0.0
2283,6140-QNRQQ,1.0
2284,8963-JLGJT,1.0
2285,4307-KTUMW,0.0
2286,1465-LNTLJ,0.0
2287,5440-FLBQG,1.0
2288,2135-DQWAQ,1.0
2289,4056-QHXHZ,0.0
2290,7470-MCQTK,1.0
2291,7488-MXJIV,0.0
2292,7401-JIXNM,0.0
2293,9339-FIIJL,1.0
2294,2027-FECZV,0.0
2295,2672-DZUOY,0.0
2296,4706-DGAHW,1.0
2297,3870-MQAMG,0.0
2298,6670-MFRPK,0.0
2299,6177-PEVRA,0.0
2300,4800-CZMPC,0.0
2301,4813-HQMGZ,0.0
2302,7579-KKLOE,0.0
2303,7377-DMMRI,0.0
2304,8402-EIVQS,0.0
2305,4947-DSMXK,0.0
2306,7245-NIIWQ,0.0
2307,0002-ORFBO,0.0
2308,3324-OIRTO,0.0
2309,5414-OFQCB,0.0
2310,4967-WPNCF,0.0
2311,8552-OBVRU,0.0
2312,8499-BRXTD,0.0
2313,9154-QDGTH,0.0
2314,8197-BFWVU,0.0
2315,2577-GVSIL,0.0
2316,9367-OIUXP,1.0
2317,6770-UAYGJ,1.0
2318,6463-HHXJR,0.0
2319,7928-VJYAB,0.0
2320,1187-WILMM,0.0
2321,9776-OJUZI,0.0
2322,1306-RPWXZ,0.0
2323,8949-JTMAY,0.0
2324,2774-LVQUS,0.0
2325,3097-PYWXL,0.0
2326,2266-SJNAT,0.0
2327,0869-PAPRP,0.0
2328,4238-JSSWH,0.0
2329,2972-YDYUW,1.0
2330,1104-FEJAM,1.0
2331,2809-ILCYT,0.0
2332,5499-ECUTN,1.0
2333,4981-FLTMF,0.0
2334,9121-PHQSR,0.0
2335,3113-IWHLC,0.0
2336,3211-ILJTT,0.0
2337,4612-THJBS,0.0
2338,4277-BWBML,0.0
2339,4094-NSEDU,0.0
2340,0234-TEVTT,0.0
2341,4304-TSPVK,0.0
2342,1552-AAGRX,0.0
2343,2637-FKFSY,0.0
2344,9796-MVYXX,0.0
2345,7874-ECPQJ,0.0
2346,0020-INWCK,0.0
2347,7089-RKVSZ,0.0
2348,2683-JXWQQ,0.0
2349,9548-ZMVTX,0.0
2350,8739-XNIKG,0.0
2351,9755-JHNMN,0.0
2352,3981-QSVQI,0.0
2353,2789-HQBOU,0.0
2354,9424-CMPOG,1.0
2355,5067-WJEUN,0.0
2356,3450-WXOAT,0.0
2357,9251-WNSOD,0.0
2358,6974-DAFLI,0.0
2359,2616-UUTFK,1.0
2360,7064-JHXCE,1.0
2361,5103-MHMHY,0.0
2362,7989-AWGEH,0.0
2363,4373-VVHQL,0.0
2364,4559-UWIHT,0.0
2365,7268-IGMFD,0.0
2366,1846-XWOQN,0.0
2367,0235-KGSLC,0.0
2368,6650-BWFRT,0.0
2369,9570-KYEUA,0.0
2370,6993-YGFJV,0.0
2371,2712-SYWAY,1.0
2372,0730-BGQGF,1.0
2373,5498-IBWPI,0.0
2374,9101-NTIXF,0.0
2375,0013-SMEOE,0.0
2376,9314-QDMDW,0.0
2377,9308-ANMVE,0.0
2378,2884-GBPFB,0.0
2379,3757-NJYBX,0.0
2380,3413-DHLPB,0.0
2381,7649-PHJVR,0.0
2382,6114-TCFID,0.0
2383,3787-TRIAL,0.0
2384,2573-GYRUU,0.0
2385,5156-UMKOW,0.0
2386,1247-QBVSH,1.0
2387,6734-GMPVK,0.0
2388,9822-OAOVB,0.0
2389,6161-ERDGD,0.0
2390,1226-JZNKR,1.0
2391,7318-EIVKO,0.0
2392,3771-PZOBW,0.0
2393,5136-KCKGI,0.0
2394,8231-BSWXX,0.0
2395,6486-LHTMA,0.0
2396,4083-BFNYK,0.0
2397,3722-WPXTK,0.0
2398,7389-KBFIT,1.0
2399,7176-WIONM,1.0
2400,5141-ZUVBH,1.0
2401,1089-HDMKP,0.0
2402,7623-HKYRK,0.0
2403,0310-SUCIN,0.0
2404,5197-PYEPU,0.0
2405,2929-ERCFZ,1.0
2406,7548-SEPYI,0.0
2407,8835-VSDSE,0.0
2408,6619-RPLQZ,1.0
2409,3275-RHRNE,0.0
2410,3503-TYDAY,0.0
2411,6901-GOGZG,0.0
2412,1623-NLDOT,0.0
2413,7021-XSNYE,0.0
2414,9621-OUPYD,0.0
2415,9898-KZQDZ,0.0
2416,8982-NHAVY,0.0
2417,4307-KWMXE,1.0
2418,0141-YEAYS,0.0
2419,2450-ZKEED,0.0
2420,3694-DELSO,1.0
2421,3893-JRNFS,1.0
2422,9603-OAIHC,0.0
2423,1133-KXCGE,0.0
2424,5236-PERKL,1.0
2425,0142-GVYSN,0.0
2426,1049-FYSYG,0.0
2427,7854-FOKSF,0.0
2428,2519-FAKOD,0.0
2429,8406-LNMHF,0.0
2430,1821-BUCWY,0.0
2431,8263-JQAIK,1.0
2432,0023-UYUPN,0.0
2433,8314-DPQHL,0.0
2434,1465-WCZVT,0.0
2435,9481-SFCQY,1.0
2436,6360-SVNWV,0.0
2437,0567-GGCAC,1.0
2438,7089-IVVAZ,0.0
2439,8884-MRNSU,1.0
2440,2171-UDMFD,0.0
2441,9050-IKDZA,1.0
2442,2205-YMZZJ,0.0
2443,9802-CAQUT,0.0
2444,1254-IZEYF,1.0
2445,0187-WZNAB,1.0
2446,9492-TOKRI,0.0
2447,1475-VWVDO,0.0
2448,9221-OTIVJ,1.0
2449,1357-MVDOZ,0.0
2450,7602-MVRMB,0.0
2451,3325-FUYCG,0.0
2452,5908-QMGOE,0.0
2453,1197-BVMVG,0.0
2454,5406-KGRMX,0.0
2455,8481-YYXWG,0.0
2456,5968-HYJRZ,0.0
2457,5198-EFNBM,1.0
2458,7516-GMHUV,1.0
2459,7140-ADSMJ,0.0
2460,2230-XTUWL,0.0
2461,7706-YLMQA,1.0
2462,2585-KTFRE,0.0
2463,7994-UYIVZ,0.0
2464,2609-IAICY,1.0
2465,1740-CSDJP,0.0
2466,7717-BICXI,0.0
2467,6559-RAKOZ,0.0
2468,2636-OHFMN,0.0
2469,4716-MRVEN,0.0
2470,2143-LJULT,0.0
2471,1323-OOEPC,0.0
2472,3200-MNQTF,0.0
2473,6164-HXUGH,1.0
2474,5630-IXDXV,0.0
2475,0320-DWVTU,0.0
2476,9135-MGVPY,1.0
2477,1212-GLHMD,0.0
2478,7878-JGDKK,1.0
2479,1088-AUUZZ,0.0
2480,0397-GZBBC,0.0
2481,6614-YWYSC,1.0
2482,9588-OZDMQ,0.0
2483,7641-EUYET,0.0
2484,6476-EPYZR,0.0
2485,9921-ZVRHG,1.0
2486,1174-FGIFN,0.0
2487,6620-HVDUJ,1.0
2488,4701-MLJPN,0.0
2489,1032-MAELW,0.0
2490,7641-TQFHN,0.0
2491,1552-TKMXS,0.0
2492,9206-GVPEQ,0.0
2493,8622-ZLFKO,0.0
2494,1596-BBVTG,0.0
2495,6188-UXBBR,0.0
2496,2333-KWEWW,0.0
2497,5702-SKUOB,1.0
2498,1134-YWTYF,0.0
2499,6061-GWWAV,0.0
2500,0679-TDGAK,0.0
2501,6585-WCEWR,0.0
2502,9067-YGSCA,0.0
2503,9067-SQTNS,1.0
2504,8433-WXGNA,0.0
2505,1776-SPBWV,0.0
2506,8735-SDUFN,0.0
2507,9668-PUGNU,1.0
2508,9405-GPBBG,0.0
2509,1926-QUZNN,1.0
2510,3707-GNWHM,1.0
2511,7016-NVRIC,0.0
2512,5829-NVSQN,0.0
2513,9565-AXSMR,0.0
2514,8922-LIEGH,1.0
2515,8869-LIHMK,0.0
2516,8245-UMPYT,0.0
2517,5186-SAMNZ,0.0
2518,0447-RXSGD,0.0
2519,4927-WWOOZ,1.0
2520,5788-YPOEG,1.0
2521,5373-SFODM,1.0
2522,0661-KBKPA,1.0
2523,9081-WWXKP,0.0
2524,0784-ZQJZX,0.0
2525,3133-PZNSR,0.0
2526,5766-ZJYBB,0.0
2527,8931-GJJIQ,0.0
2528,4277-PVRAN,0.0
2529,0022-TCJCI,1.0
2530,0722-SVSFK,0.0
2531,3612-YVGSJ,0.0
2532,9825-YCXWZ,0.0
2533,5397-NSKQG,0.0
2534,8565-HBFNN,0.0
2535,2000-DHJUY,0.0
2536,0203-HHYIJ,1.0
2537,8670-ERCJH,0.0
2538,7758-UJWYS,0.0
2539,2050-ONYDQ,0.0
2540,7055-JCGNI,0.0
2541,0739-UUAJR,0.0
2542,4826-DXMUP,0.0
2543,0952-KMEEH,0.0
2544,7285-KLOTR,0.0
2545,0654-PQKDW,0.0
2546,7175-NTIXE,0.0
2547,7963-SHNDT,0.0
2548,9796-BPKIW,0.0
2549,0188-GWFLE,0.0
2550,8129-GMVGI,0.0
2551,2882-DDZPG,0.0
2552,3547-LQRIK,0.0
2553,9137-NOQKA,1.0
2554,5843-TTHGI,0.0
2555,1849-RJYIG,0.0
2556,8868-GAGIO,1.0
2557,4061-UKJWL,1.0
2558,5380-XPJNZ,0.0
2559,8263-QMNTJ,0.0
2560,8178-EYZUO,1.0
2561,3230-JCNZS,0.0
2562,0277-ORXQS,0.0
2563,5130-IEKQT,1.0
2564,3230-WYKIR,0.0
2565,7996-BPXHY,0.0
2566,3227-WLKLI,1.0
2567,0407-BDJKB,1.0
2568,2266-FUBDZ,0.0
2569,8237-ULIXL,0.0
2570,9600-UDOPK,1.0
2571,8216-AZUUZ,1.0
2572,9153-BTBVV,0.0
2573,4074-SJFFA,0.0
2574,3269-ATYWD,0.0
2575,5186-PEIZU,0.0
2576,1074-AMIOH,0.0
2577,4910-GMJOT,0.0
2578,0354-WYROK,0.0
2579,4361-FEBGN,0.0
2580,7748-UMTRK,0.0
2581,0380-ZCSBI,0.0
2582,7145-FEJWU,1.0
2583,6463-MVYRY,0.0
2584,3969-JQABI,0.0
2585,9624-EGDEQ,0.0
2586,1051-EQPZR,0.0
2587,5849-ASHZJ,0.0
2588,5780-INQIK,0.0
2589,7576-OYWBN,0.0
2590,4526-ZJJTM,0.0
2591,8384-FZBJK,0.0
2592,3750-RNQKR,0.0
2593,0962-CQPWQ,0.0
2594,3096-YXENJ,0.0
2595,1265-BCFEO,0.0
2596,5837-LXSDN,0.0
2597,5945-AZYHT,0.0
2598,8325-QRPZR,0.0
2599,6384-VMJHP,0.0
2600,2262-SLNVK,1.0
2601,7730-CLDSV,1.0
2602,1135-HIORI,1.0
2603,0164-APGRB,1.0
2604,6481-ESCNL,1.0
2605,1790-NESIO,0.0
2606,1550-EENBN,1.0
2607,5539-TMZLF,1.0
2608,4323-SADQS,0.0
2609,4446-BZKHU,1.0
2610,5202-IVJNU,1.0
2611,5976-JCJRH,0.0
2612,8198-RKSZG,1.0
2613,0137-OCGAB,0.0
2614,3351-NQLDI,0.0
2615,9297-EONCV,0.0
2616,7593-JNWRU,0.0
2617,4588-YBNIB,0.0
2618,1069-QJOEE,0.0
2619,3336-JORSO,0.0
2620,7799-DSEWS,0.0
2621,8766-PAFNE,0.0
2622,5315-CKEQK,1.0
2623,3130-ICDUP,0.0
2624,0820-FNRNX,1.0
2625,0880-FVFWF,0.0
2626,4611-ANLQC,0.0
2627,4213-HKBJO,1.0
2628,2792-LSHWX,0.0
2629,5028-GZLDO,0.0
2630,0014-BMAQU,0.0
2631,6861-XWTWQ,1.0
2632,9018-PCIOK,1.0
2633,4837-QUSFT,0.0
2634,6877-TJMBR,0.0
2635,9953-ZMKSM,1.0
2636,0907-HQNTS,1.0
2637,7665-NKLAV,1.0
2638,6769-DCQLI,0.0
2639,2433-KMEAS,0.0
2640,4391-LNRXK,0.0
2641,8250-ZNGGW,0.0
2642,2195-ZRVAX,0.0
2643,3550-SAHFP,0.0
2644,2011-TRQYE,1.0
2645,8562-GHPPI,0.0
2646,5893-PYOLZ,0.0
2647,4986-MXSFP,1.0
2648,6131-FOYAS,1.0
2649,3027-YNWZU,0.0
2650,5609-IMCGG,0.0
2651,4873-ILOLJ,0.0
2652,4727-MCYZG,0.0
2653,9481-WHGWY,0.0
2654,2725-KXXWT,0.0
2655,9565-DJPIB,1.0
2656,4328-VUFWD,0.0
2657,3301-LSLWQ,0.0
2658,7473-ZBDSN,0.0
2659,3166-PNEOF,0.0
2660,5639-NTUPK,0.0
2661,8780-YRMTT,1.0
2662,8348-HFYIV,1.0
2663,5140-FOMCQ,0.0
2664,6242-SGYTS,0.0
2665,8166-ORCHU,0.0
2666,8414-OOEEL,1.0
2667,8454-AATJP,0.0
2668,6849-WLEYG,0.0
2669,4659-NZRUF,0.0
2670,4531-AUZNK,1.0
2671,4191-XOVOM,0.0
2672,2150-OEGBV,1.0
2673,8429-XIBUM,0.0
